fieldtrip	ID_reg	sampling_day	date	hour	sampling_point	Y	pitfall	pitfall_code	aiq_code	TUF	treatment	treat_code	lat	long	genus	specie	sp_code	recapture	colected	Etiqueta_MRCM	sex	svl_mm	tail_mm	reg_tail	CRC_original	tail_original	att	reg_tail_original	gross_weight	sexo_provisório	bag_weight	weight_animal	sample	att_recente	machucado_recente	cicatriz_umbilical	cicatriz_corpo	ácaro	att_manuseio	ovada	obs1	obs2	obs3	obs4	obs5	obs6	obs_correcao_planilha_sexo	obs_correcao_planilha_peso_do_saco	obs_correcao_planilha_att	obs_sucesso_captura
C6	3782	4	27/05/2022	10:20	3	a	c	3ac	C6-3a	3	C	3C	-11.209775	-47.014235	Ameivula	jalapensis	amejal	NA	NA	NA	m	53.6	139	NA	5.36	13.9	NA	NA	4.4	NA	0.7	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3784	4	27/05/2022	11:05	6	a	p	6ap	C6-6a	5	Q	5Q	-11.206905	-47.000047	Ameivula	jalapensis	amejal	NA	NA	NA	m	55	140	NA	5.5	14	NA	NA	4.6	NA	0.7	3.9	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3786	4	27/05/2022	11:05	6	b	c	6bc	C6-6b	5	Q	5Q	-11.206903	-46.99911	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.3	152	NA	5.53	15.2	NA	NA	4.8	NA	0.7	4.1	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3810	5	28/05/2022	07:36	4	c	p	4cp	C6-4c	5	CQ	5CQ	-11.214423	-46.995687	Ameivula	jalapensis	amejal	NA	NA	NA	m	52.3	125	NA	5.23	12.5	NA	NA	3.9	NA	0.7	3.2	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	Tratado_como_queimado._Fogo_passou_no_dia_27/05/2022_e_a_checagem_do_dia_28/05/22_foi_após_a_passagem_do_fogo.
C6	3827	5	28/05/2022	09:00	1	d	p	1dp	C6-1d	3	Q	3Q	-11.217606	-47.010171	Ameivula	jalapensis	amejal	NA	NA	NA	m	52.5	141	NA	5.25	14.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3832	5	28/05/2022	09:07	1	a	c	1ac	C6-1a	3	Q	3Q	-11.216912	-47.010981	Ameivula	jalapensis	amejal	NA	NA	NA	j	35.4	77	NA	3.54	7.7	NA	NA	1.4	NA	0.7	0.7	NA	NA	NA	sim	NA	NA	NA	NA	cu_cicatriz_umbilical	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3840	5	28/05/2022	09:49	2	d	p	2dp	C6-2d	3	Q	3Q	-11.223521	-47.009974	Ameivula	jalapensis	amejal	NA	NA	NA	m	55	146	NA	5.5	14.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3841	5	28/05/2022	09:49	2	d	c	2dc	C6-2d	3	Q	3Q	-11.223521	-47.009974	Ameivula	jalapensis	amejal	NA	NA	NA	f	46	109	NA	4.6	10.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3843	5	28/05/2022	10:00	2	c	p	2cp	C6-2c	3	Q	3Q	-11.224509	-47.009866	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.2	154	NA	5.62	15.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	fazendo_muda	NA	NA	NA	NA	NA	NA	NA	NA
C6	3844	5	28/05/2022	10:09	2	d	p	2dp	C6-2d	3	Q	3Q	-11.223521	-47.009974	Ameivula	jalapensis	amejal	NA	NA	NA	f	52.8	98	45	5.28	9.8	x	4.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3848	5	28/05/2022	10:16	2	a	p	2ap	C6-2a	3	Q	3Q	-11.223661	-47.011064	Ameivula	jalapensis	amejal	NA	NA	NA	f	52.6	121	NA	5.26	12.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3851	5	28/05/2022	10:55	3	a	p	3ap	C6-3a	3	C	3C	-11.209775	-47.014235	Ameivula	jalapensis	amejal	NA	NA	NA	m	58	151	NA	5.8	15.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3856	5	28/05/2022	11:14	3	c	p	3cp	C6-3c	3	C	3C	-11.208643	-47.01518	Ameivula	jalapensis	amejal	NA	NA	NA	m	57	140	NA	5.7	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3857	5	28/05/2022	11:14	3	c	p	3cp	C6-3c	3	C	3C	-11.208643	-47.01518	Ameivula	jalapensis	amejal	NA	NA	NA	j	43.5	105	NA	4.35	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3867	5	28/05/2022	11:52	6	a	p	6ap	C6-6a	5	Q	5Q	-11.206905	-47.000047	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.2	116	54	5.62	11.6	x	5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3868	5	28/05/2022	11:52	6	a	p	6ap	C6-6a	5	Q	5Q	-11.206905	-47.000047	Ameivula	jalapensis	amejal	NA	NA	NA	j	46.3	118	NA	4.63	11.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	fugiu_sem_marcação	NA	NA	NA	NA	NA	NA	NA	NA
C6	3869	5	28/05/2022	12:12	6	b	c	6bc	C6-6b	5	Q	5Q	-11.206903	-46.99911	Ameivula	jalapensis	amejal	NA	NA	NA	m	57.3	NA	NA	5.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3870	5	28/05/2022	12:12	6	b	c	6bc	C6-6b	5	Q	5Q	-11.206903	-46.99911	Ameivula	jalapensis	amejal	NA	NA	NA	f	54	136	NA	5.4	13.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3871	5	28/05/2022	12:12	6	b	p	6bp	C6-6b	5	Q	5Q	-11.206903	-46.99911	Ameivula	jalapensis	amejal	NA	NA	NA	j	34.2	103	NA	3.42	10.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3876	5	28/05/2022	12:46	6	d	p	6dp	C6-6d	5	Q	5Q	-11.205861	-47.000111	Ameivula	jalapensis	amejal	NA	NA	NA	m	57.8	120	72	5.78	12	x	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fugiu_sem_marcação	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3881	5	28/05/2022	13:17	5	a	p	5ap	C6-5a	3	C	3C	-11.173	-47.013215	Ameivula	jalapensis	amejal	NA	NA	NA	f	61	145	NA	6.1	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3882	5	28/05/2022	13:17	5	a	p	5ap	C6-5a	3	C	3C	-11.173	-47.013215	Ameivula	jalapensis	amejal	NA	NA	NA	m	57	143	NA	5.7	14.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3883	5	28/05/2022	13:17	5	a	p	5ap	C6-5a	3	C	3C	-11.173	-47.013215	Ameivula	jalapensis	amejal	NA	NA	NA	f	53.3	126	NA	5.33	12.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3884	5	28/05/2022	13:17	5	b	c	5bc	C6-5b	3	C	3C	-11.173341	-47.014155	Ameivula	jalapensis	amejal	NA	NA	NA	f	54	120	NA	5.4	12	NA	NA	5	NA	0.7	4.3	NA	NA	NA	NA	NA	barriga	NA	provavelmente	acbg_acaro_na_barriga	acho_que_ovada	NA	NA	NA	NA	NA	NA	NA	NA
C6	3889	5	28/05/2022	13:43	5	d	p	5dp	C6-5d	3	C	3C	-11.173917	-47.012681	Ameivula	jalapensis	amejal	NA	NA	NA	f	46.2	107	NA	4.62	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3894	6	29/05/2022	07:17	1	a	p	1ap	C6-1a	3	Q	3Q	-11.216912	-47.010981	Ameivula	jalapensis	amejal	NA	NA	NA	f	54.2	133	NA	5.42	13.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3897	6	29/05/2022	07:17	1	a	c	1ac	C6-1a	3	Q	3Q	-11.216912	-47.010981	Ameivula	jalapensis	amejal	NA	NA	NA	f	46.7	113	NA	4.67	11.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3899	6	29/05/2022	07:40	1	b	c	1bc	C6-1b	3	Q	3Q	-11.217891	-47.011551	Ameivula	jalapensis	amejal	NA	NA	NA	j	43.4	109	NA	4.34	10.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3901	6	29/05/2022	07:56	2	d	p	2dp	C6-2d	3	Q	3Q	-11.223521	-47.009974	Ameivula	jalapensis	amejal	NA	NA	NA	j	46	111	NA	4.6	11.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3902	6	29/05/2022	07:56	2	a	p	2ap	C6-2a	3	Q	3Q	-11.223661	-47.011064	Ameivula	jalapensis	amejal	NA	NA	NA	m	48.1	119	NA	4.81	11.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3903	6	29/05/2022	08:09	2	b	c	2bc	C6-2b	3	Q	3Q	-11.224618	-47.010977	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.3	193	NA	5.63	19.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	anotacao_de_cauda_está_dificil_de_ver_se_é_14.3_ou_19.3._Me_pareceu_mais_próximo_do_19.3.	NA	NA	NA	NA	NA	NA	NA	NA
C6	3904	6	29/05/2022	08:09	2	b	c	2bc	C6-2b	3	Q	3Q	-11.224618	-47.010977	Ameivula	jalapensis	amejal	NA	NA	NA	m	58.4	110	50	5.84	11	x	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3905	6	29/05/2022	08:14	2	c	p	2cp	C6-2c	3	Q	3Q	-11.224509	-47.009866	Ameivula	jalapensis	amejal	NA	NA	NA	m	58.2	85	31	5.82	8.5	x	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3906	6	29/05/2022	08:14	2	c	p	2cp	C6-2c	3	Q	3Q	-11.224509	-47.009866	Ameivula	jalapensis	amejal	NA	NA	NA	m	51.8	128	NA	5.18	12.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3911	6	29/05/2022	09:28	6	b	p	6bp	C6-6b	5	Q	5Q	-11.206903	-46.99911	Ameivula	jalapensis	amejal	NA	NA	NA	f	55.2	133	NA	5.52	13.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3914	6	29/05/2022	09:40	6	c	p	6cp	C6-6c	5	Q	5Q	-11.205802	-46.999079	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.7	120	51	5.57	12	x	5.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3916	6	29/05/2022	09:43	6	d	p	6dp	C6-6d	5	Q	5Q	-11.205861	-47.000111	Ameivula	jalapensis	amejal	NA	NA	NA	f	55.5	NA	NA	5.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	caiu_agora_no_balde	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3917	6	29/05/2022	10:10	5	a	p	5ap	C6-5a	3	C	3C	-11.173	-47.013215	Ameivula	jalapensis	amejal	NA	NA	NA	f	49.3	109	NA	4.93	10.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3918	6	29/05/2022	10:10	5	a	p	5ap	C6-5a	3	C	3C	-11.173	-47.013215	Ameivula	jalapensis	amejal	NA	NA	NA	m	53	129	NA	5.3	12.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3921	6	29/05/2022	10:10	5	a	p	5ap	C6-5a	3	C	3C	-11.173	-47.013215	Ameivula	jalapensis	amejal	NA	NA	NA	f	53.5	94	40	5.35	9.4	x	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3923	6	29/05/2022	10:30	5	b	p	5bp	C6-5b	3	C	3C	-11.173341	-47.014155	Ameivula	jalapensis	amejal	NA	NA	NA	f	57	490	46	5.7	49	x	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3925	6	29/05/2022	10:49	5	c	p	5cp	C6-5c	3	C	3C	-11.174214	-47.013702	Ameivula	jalapensis	amejal	NA	NA	NA	m	58.1	148	NA	5.81	14.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3932	7	30/05/2022	07:39	1	d	p	1dp	C6-1d	3	Q	3Q	-11.217606	-47.010171	Ameivula	jalapensis	amejal	NA	NA	NA	m	47.1	106	NA	4.71	10.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3933	7	30/05/2022	07:39	1	d	p	1dp	C6-1d	3	Q	3Q	-11.217606	-47.010171	Ameivula	jalapensis	amejal	NA	NA	NA	m	43.4	99	NA	4.34	9.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3936	7	30/05/2022	08:16	2	b	c	2bc	C6-2b	3	Q	3Q	-11.224618	-47.010977	Ameivula	jalapensis	amejal	NA	NA	NA	m	58.4	147	NA	5.84	14.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3937	7	30/05/2022	08:16	2	b	c	2bc	C6-2b	3	Q	3Q	-11.224618	-47.010977	Ameivula	jalapensis	amejal	NA	NA	NA	f	52.8	126	NA	5.28	12.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fazendo_muda	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3938	7	30/05/2022	08:16	2	b	c	2bc	C6-2b	3	Q	3Q	-11.224618	-47.010977	Ameivula	jalapensis	amejal	NA	NA	NA	f	51.4	120	NA	5.14	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3942	7	30/05/2022	08:30	2	c	p	2cp	C6-2c	3	Q	3Q	-11.224509	-47.009866	Ameivula	jalapensis	amejal	x	NA	NA	f	49.8	NA	NA	4.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3950	7	30/05/2022	09:32	3	a	c	3ac	C6-3a	3	C	3C	-11.209775	-47.014235	Ameivula	jalapensis	amejal	NA	NA	NA	m	52.8	NA	NA	5.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3951	7	30/05/2022	09:49	3	c	c	3cc	C6-3c	3	C	3C	-11.208643	-47.01518	Ameivula	jalapensis	amejal	NA	NA	NA	f	59.3	135	NA	5.93	13.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3952	7	30/05/2022	09:49	3	c	c	3cc	C6-3c	3	C	3C	-11.208643	-47.01518	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.7	84	15	5.57	8.4	x	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3954	7	30/05/2022	09:57	3	d	c	3dc	C6-3d	3	C	3C	-11.209604	-47.015219	Ameivula	jalapensis	amejal	NA	NA	NA	m	58	NA	NA	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fazendo_muda	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3955	7	30/05/2022	10:27	6	b	c	6bc	C6-6b	5	Q	5Q	-11.206903	-46.99911	Ameivula	jalapensis	amejal	NA	NA	NA	m	58	NA	NA	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3956	7	30/05/2022	10:34	6	c	p	6cp	C6-6c	5	Q	5Q	-11.205802	-46.999079	Ameivula	jalapensis	amejal	NA	NA	NA	f	56	NA	NA	5.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3961	7	30/05/2022	10:47	6	d	p	6dp	C6-6d	5	Q	5Q	-11.205861	-47.000111	Ameivula	jalapensis	amejal	NA	NA	NA	m	58.3	NA	NA	5.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3962	7	30/05/2022	10:47	6	d	c	6dc	C6-6d	5	Q	5Q	-11.205861	-47.000111	Ameivula	jalapensis	amejal	NA	NA	NA	f	52.8	NA	NA	5.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3963	7	30/05/2022	10:47	6	d	c	6dc	C6-6d	5	Q	5Q	-11.205861	-47.000111	Ameivula	jalapensis	amejal	NA	NA	NA	f	59.6	101	43	5.96	10.1	x	4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3965	7	30/05/2022	11:52	5	a	p	5ap	C6-5a	3	C	3C	-11.173	-47.013215	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.8	NA	NA	5.78	NA	NA	NA	5.4	NA	0.7	4.7	NA	NA	NA	NA	NA	barriga	NA	provavelmente	acbg_acaro_na_barriga	barriguda._Pode_estar_ovada	NA	NA	NA	NA	NA	NA	NA	NA
C6	3967	7	30/05/2022	11:52	5	b	p	5bp	C6-5b	3	C	3C	-11.173341	-47.014155	Ameivula	jalapensis	amejal	NA	NA	NA	m	54.6	NA	NA	5.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3970	7	30/05/2022	11:52	5	b	c	5bc	C6-5b	3	C	3C	-11.173341	-47.014155	Ameivula	jalapensis	amejal	NA	NA	NA	f	60.7	102	40	6.07	10.2	x	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	provavelmente	barriguda._Parecia_ovada	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3975	7	30/05/2022	11:52	5	c	c	5cc	C6-5c	3	C	3C	-11.174214	-47.013702	Ameivula	jalapensis	amejal	NA	NA	NA	f	58	94	22	5.8	9.4	x	2.2	5.1	NA	0.7	4.4	NA	NA	NA	NA	NA	barriga	NA	provavelmente	acbg_acaro_na_barriga	barriguda._Pode_estar_ovada	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	3976	7	30/05/2022	11:52	5	c	c	5cc	C6-5c	3	C	3C	-11.174214	-47.013702	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fugiu_sem_marcação	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3978	7	30/05/2022	11:52	5	d	p	5dp	C6-5d	3	C	3C	-11.173917	-47.012681	Ameivula	jalapensis	amejal	x	NA	NA	m	54.7	NA	NA	5.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3979	7	30/05/2022	11:52	5	d	c	5dc	C6-5d	3	C	3C	-11.173917	-47.012681	Ameivula	jalapensis	amejal	NA	NA	NA	m	50	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	3980	7	30/05/2022	11:52	5	d	p	5dp	C6-5d	3	C	3C	-11.173917	-47.012681	Ameivula	jalapensis	amejal	NA	NA	NA	f	61	NA	NA	6.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	sim	acbg_acaro_na_barriga	ovada	barriguda	NA	NA	NA	NA	NA	NA	NA
C6	3997	8	31/05/2022	07:32	2	a	p	2ap	C6-2a	3	Q	3Q	-11.223661	-47.011064	Ameivula	jalapensis	amejal	NA	NA	NA	j	41.8	NA	NA	4.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Tinha_coletado,_mas_não_pixei_a_tempo_e_estragou._Descartei"	NA	NA	NA	NA	NA	NA	NA	NA
C6	3998	8	31/05/2022	07:32	2	b	p	2bp	C6-2b	3	Q	3Q	-11.224618	-47.010977	Ameivula	jalapensis	amejal	NA	NA	NA	m	54.7	109	42	5.47	10.9	x	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C6	4000	8	31/05/2022	07:32	2	d	p	2dp	C6-2d	3	Q	3Q	-11.223521	-47.009974	Ameivula	jalapensis	amejal	NA	NA	NA	m	58	NA	NA	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	4001	8	31/05/2022	07:32	2	d	p	2dp	C6-2d	3	Q	3Q	-11.223521	-47.009974	Ameivula	jalapensis	amejal	NA	NA	NA	m	58	NA	NA	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6	4002	8	31/05/2022	09:37	3	a	p	3ap	C6-3a	3	C	3C	-11.209775	-47.014235	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.8	126	88	5.68	12.6	x	8.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
